Date,Campaign name,Cost (EUR),Impressions,Clicks (all),Post reactions,Post comments,Post shares,Post Saves,Page likes,Three-second video views,Engagement
2025-08-12,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"11,59",2712,160,25,,,,,1036,25
2025-08-12,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,69",2493,141,9,,,,,807,9
2025-08-12,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,17",5289,31,,,,,,,0
2025-08-12,BODYHOUSE_Trafic_IG_National,"33,26",10947,1069,209,1,1,4,3,4051,215
2025-08-13,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"21,42",6532,66,66,,,,,3490,66
2025-08-13,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"22,48",5438,81,42,,,1,,2423,43
2025-08-13,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"17,34",4481,59,45,,,,,2415,45
2025-08-13,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"24,17",6127,85,46,,,2,,3273,48
2025-08-13,BODYHOUSE_Engagment_IG_Ville_NÎMES,"14,59",4888,71,72,,,,,2822,72
2025-08-13,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"21,63",7117,76,96,,,,,4242,96
2025-08-13,BODYHOUSE_Engagment_IG_Ville_SALAISE,"12,15",4917,56,17,,,,,3491,17
2025-08-13,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"10,3",6679,131,10,,,,1,3057,10
2025-08-13,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"11,49",5807,168,10,,1,1,,2086,12
2025-08-13,BODYHOUSE_Engagment_META_Ville_LYON,"10,26",8239,136,32,,,2,1,5043,34
2025-08-13,BODYHOUSE_Engagment_META_Ville_Montelimar,"9,5",5129,177,6,,,,2,1613,6
2025-08-13,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,16",5089,5,,,,,,24,0
2025-08-13,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,53",12673,7,1,,,,,558,1
2025-08-13,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,53",13909,18,1,,,,,,1
2025-08-13,BODYHOUSE_Notoriety_META_Ville_SALAISE,"4,21",5024,23,2,,,,,936,2
2025-08-13,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,46",8471,13,2,,,,,979,2
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"13,63",3348,253,26,,,2,,1320,28
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"9,64",2497,204,31,,,,2,1061,31
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"10,36",2347,213,13,,,,,928,13
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"13,55",3383,266,17,1,,1,,1190,19
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"12,61",2831,180,36,1,,2,,1083,39
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_LYON,"12,54",3705,369,71,,,,1,1513,71
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"11,75",2088,127,6,,,1,,857,7
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"9,4",2437,135,8,,,1,1,762,9
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"13,4",2492,131,14,1,,1,,866,16
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"9,83",2850,116,16,,,,,936,16
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"11,82",2666,160,26,,,1,,1049,27
2025-08-13,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,81",2971,241,25,,,1,,1135,26
2025-08-13,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,34",6912,42,1,,,,,,1
2025-08-13,BODYHOUSE_Trafic_IG_National,"32,94",13363,2558,480,2,5,7,6,6467,494
2025-08-14,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"18,31",5765,58,54,1,,,,2844,55
2025-08-14,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,49",4095,50,60,,,,,2085,60
2025-08-14,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"11,84",3162,49,36,,,,,1642,36
2025-08-14,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"17,73",4800,98,42,,,1,,2477,43
2025-08-14,BODYHOUSE_Engagment_IG_Ville_NÎMES,"15,51",4836,73,97,,,1,,2719,98
2025-08-14,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"18,65",6188,84,84,,,,,3523,84
2025-08-14,BODYHOUSE_Engagment_IG_Ville_SALAISE,"12,82",4691,67,22,1,,,,3150,23
2025-08-14,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"10,03",6159,135,18,,,,1,2789,18
2025-08-14,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"11,35",5635,159,9,,,2,,2106,11
2025-08-14,BODYHOUSE_Engagment_META_Ville_LYON,"9,99",7707,133,22,1,,,,4615,23
2025-08-14,BODYHOUSE_Engagment_META_Ville_Montelimar,"9,15",4890,168,12,,,1,,1493,13
2025-08-14,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,16",4737,8,2,,,1,,13,3
2025-08-14,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,55",12490,10,2,,,,,686,2
2025-08-14,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,38",12904,10,3,,,,,,3
2025-08-14,BODYHOUSE_Notoriety_META_Ville_SALAISE,"4,17",4826,33,3,,1,,,926,4
2025-08-14,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,32",8111,10,2,,,,,893,2
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"12,06",3081,228,36,1,,,1,1129,37
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"9,62",2729,225,29,1,,,1,1169,30
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"9,24",1993,154,8,,,2,,755,10
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"12,02",2842,235,13,,,1,,1043,14
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"12,83",2934,177,38,,,2,,1126,40
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_LYON,"12,44",3467,363,64,,,,,1420,64
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"12,32",2355,132,12,,,2,,911,14
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,9,2188,126,9,,,,,681,9
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"13,12",2193,137,8,,,1,,761,9
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"9,93",2614,128,11,,,,1,809,11
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"12,6",3018,193,29,,,,1,1167,29
2025-08-14,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,02",2703,199,14,,,,1,983,14
2025-08-14,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,38",6112,43,,,,,,,0
2025-08-14,BODYHOUSE_Trafic_IG_National,"29,18",13375,2326,568,3,6,5,10,6187,582
2025-08-15,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"18,78",5841,59,55,,,,,2935,55
2025-08-15,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,88",4182,59,64,1,,,,2244,65
2025-08-15,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"12,23",3154,39,30,,,1,,1644,31
2025-08-15,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"2,75",704,13,4,,,1,,374,5
2025-08-15,BODYHOUSE_Engagment_IG_Ville_NÎMES,"16,9",5443,77,75,,,1,,3120,76
2025-08-15,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"2,93",987,9,16,,,,,582,16
2025-08-15,BODYHOUSE_Engagment_IG_Ville_SALAISE,"13,84",4890,75,26,,,1,,3319,27
2025-08-15,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"10,28",6295,149,17,,,,,2883,17
2025-08-15,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"11,56",6027,178,13,,,,3,2259,13
2025-08-15,BODYHOUSE_Engagment_META_Ville_LYON,"10,09",7578,134,20,,1,2,,4551,23
2025-08-15,BODYHOUSE_Engagment_META_Ville_Montelimar,"2,13",1000,46,3,,,1,,363,4
2025-08-15,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,27",5004,9,,,,,1,117,0
2025-08-15,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,94",12730,12,3,,,,,698,3
2025-08-15,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,78",13881,7,1,,,,,,1
2025-08-15,BODYHOUSE_Notoriety_META_Ville_SALAISE,"4,32",4972,30,4,,,,,1004,4
2025-08-15,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,61",8149,19,3,,,,,964,3
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"12,87",3295,192,21,,,,,1088,21
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"10,02",2760,202,30,1,,1,,1142,32
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"9,42",2143,144,4,,,,,776,4
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"1,72",370,23,1,,,,,136,1
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"13,16",2957,172,27,,,1,,1138,28
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_LYON,"13,39",3573,355,70,,,,,1500,70
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,2,383,24,5,,,,,167,5
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"9,97",2338,108,10,1,,1,,726,12
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"1,83",300,20,1,,,1,,117,2
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"10,18",2684,93,12,,,,1,838,12
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"13,2",2902,167,17,,1,,1,1148,18
2025-08-15,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,67",2648,187,7,,,1,,953,8
2025-08-15,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,02",5645,31,,,,,,,0
2025-08-15,BODYHOUSE_Trafic_IG_National,"30,67",12538,1908,353,2,6,3,9,5446,364
2025-08-16,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"20,25",6194,62,38,1,,1,,3319,40
2025-08-16,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"13,86",5206,75,90,1,,,,2883,91
2025-08-16,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"14,09",3664,47,23,,,,,1948,23
2025-08-16,BODYHOUSE_Engagment_IG_Ville_NÎMES,"16,07",5596,85,78,,,1,,3241,79
2025-08-16,BODYHOUSE_Engagment_IG_Ville_SALAISE,14,5476,66,28,,,,,3777,28
2025-08-16,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"10,04",6604,176,23,,,,,3161,23
2025-08-16,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"11,26",6025,183,10,,1,1,2,2202,12
2025-08-16,BODYHOUSE_Engagment_META_Ville_LYON,"9,87",7759,133,24,1,1,1,2,4698,27
2025-08-16,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,14",5035,4,,,,,,110,0
2025-08-16,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,96",13296,8,1,,,,,698,1
2025-08-16,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,7",14930,17,4,,,,,,4
2025-08-16,BODYHOUSE_Notoriety_META_Ville_SALAISE,"4,32",5283,37,3,,,,,1064,3
2025-08-16,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,86",9146,21,5,,1,,,1064,6
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"13,61",3534,224,14,,,,,1096,14
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"9,69",2699,180,33,,,2,2,1092,35
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"10,09",2322,173,5,,,1,,858,6
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"13,36",2942,189,33,2,,1,,1176,36
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_LYON,"13,19",3705,361,61,,,2,,1531,63
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"9,62",2332,117,9,,,,,764,9
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"10,45",2615,104,7,,,1,,807,8
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"13,29",3086,148,24,,,,1,1067,24
2025-08-16,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,7",2611,161,9,,,1,,943,10
2025-08-16,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,86",6414,31,,,,,,,0
2025-08-16,BODYHOUSE_Trafic_IG_National,"32,45",13332,1894,268,,2,5,6,5785,275
2025-08-17,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"20,88",6743,57,44,,,1,,3472,45
2025-08-17,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"13,33",5169,78,91,1,,,,3004,92
2025-08-17,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"13,83",3807,50,33,,,1,,2117,34
2025-08-17,BODYHOUSE_Engagment_IG_Ville_NÎMES,"16,6",5605,60,82,,,1,,3373,83
2025-08-17,BODYHOUSE_Engagment_IG_Ville_SALAISE,"14,1",5440,67,33,1,,1,,3730,35
2025-08-17,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"10,4",7426,188,19,,1,1,,3451,21
2025-08-17,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"11,78",6749,206,10,,,,1,2377,10
2025-08-17,BODYHOUSE_Engagment_META_Ville_LYON,"10,5",8667,137,21,,1,,1,5173,22
2025-08-17,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,47",5466,4,,,,,,233,0
2025-08-17,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"10,52",14346,14,,,,,,725,0
2025-08-17,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"7,01",16391,22,2,,,,,,2
2025-08-17,BODYHOUSE_Notoriety_META_Ville_SALAISE,"4,35",5619,36,4,,,,,1076,4
2025-08-17,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,99",9707,7,,,,,,1074,0
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"13,23",3527,160,9,,,,,1044,9
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"10,31",3067,195,27,,,,,1237,27
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"9,21",2232,150,9,,,,,758,9
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"13,62",3086,164,28,,,,,1150,28
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_LYON,"13,52",3907,365,56,1,,,,1627,57
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"10,23",2620,124,4,1,,,,842,5
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"10,81",3011,119,7,,,,1,907,7
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"13,44",3384,154,27,,,,1,1224,27
2025-08-17,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,82",2691,159,11,,,,,960,11
2025-08-17,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,66",5006,42,,,,,,,0
2025-08-17,BODYHOUSE_Trafic_IG_National,"32,89",14652,1918,251,3,1,6,1,6344,261
2025-08-18,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"19,35",6724,57,33,,,1,,3532,34
2025-08-18,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"12,48",4982,62,57,,,1,,2903,58
2025-08-18,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"13,12",3838,34,33,,,,,2136,33
2025-08-18,BODYHOUSE_Engagment_IG_Ville_NÎMES,"16,26",5747,71,64,,,1,,3326,65
2025-08-18,BODYHOUSE_Engagment_IG_Ville_SALAISE,"13,39",5367,63,37,,,,,3641,37
2025-08-18,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"9,66",7133,140,9,2,,1,1,3201,12
2025-08-18,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"10,67",6149,156,11,,,1,,2111,12
2025-08-18,BODYHOUSE_Engagment_META_Ville_LYON,"9,72",8311,107,14,,,,3,4683,14
2025-08-18,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,21",5248,5,1,,,,1,82,1
2025-08-18,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,58",13472,13,1,,,,,549,1
2025-08-18,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,41",14821,13,3,,,,,,3
2025-08-18,BODYHOUSE_Notoriety_META_Ville_SALAISE,"4,22",5435,19,2,,,,,965,2
2025-08-18,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,43",8971,21,6,,,,,995,6
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"12,78",3418,186,12,,,2,,1053,14
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"10,25",2641,168,27,1,,,,1018,28
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"9,83",2010,134,9,,,,,667,9
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"13,24",2938,172,17,,,1,,1084,18
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_LYON,"13,7",3521,341,49,1,,2,,1480,52
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"9,43",2329,117,6,,,2,,769,8
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"10,64",3239,130,16,,,1,3,941,17
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"13,06",3122,148,36,,,,,1156,36
2025-08-18,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,43",2498,145,9,1,,,1,841,10
2025-08-18,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,08",5305,30,2,,,,,,2
2025-08-18,BODYHOUSE_Trafic_IG_National,"32,36",13569,1647,175,,1,4,,5654,180
2025-08-19,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"18,78",6374,55,34,,,,,3306,34
2025-08-19,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,07",4309,47,60,,,,,2354,60
2025-08-19,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"11,37",3269,31,22,1,,,,1738,23
2025-08-19,BODYHOUSE_Engagment_IG_Ville_NÎMES,"15,2",4730,41,44,,,,,2564,44
2025-08-19,BODYHOUSE_Engagment_IG_Ville_SALAISE,"8,76",3243,30,14,,,1,,1860,15
2025-08-19,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"9,61",6774,140,15,,1,,,3161,16
2025-08-19,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"10,65",6048,189,11,,1,,1,2247,12
2025-08-19,BODYHOUSE_Engagment_META_Ville_LYON,"7,8",6565,108,23,,,1,1,3901,24
2025-08-19,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,17",5124,2,,,,,,1,0
2025-08-19,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,51",13169,11,,,,,,463,0
2025-08-19,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,37",14612,10,3,,,,,,3
2025-08-19,BODYHOUSE_Notoriety_META_Ville_SALAISE,"4,1",5333,32,5,1,,,,990,6
2025-08-19,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,32",8600,9,3,,,,,937,3
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"12,5",3247,154,9,,,1,,979,10
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"9,38",2271,151,12,,,,1,902,12
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"9,4",1918,133,7,1,,1,,719,9
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"12,4",2518,164,11,,,,,966,11
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_LYON,"12,11",3013,239,21,,,,,1243,21
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"9,02",2164,119,5,,,1,,678,6
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"9,58",2859,125,4,,,,,812,4
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"13,06",2810,164,14,,,2,,1090,16
2025-08-19,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,2",2324,141,5,,,,,805,5
2025-08-19,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,08",6584,26,,,,,,,0
2025-08-19,BODYHOUSE_Trafic_IG_National,"30,38",11396,1422,109,,,3,1,4796,112
2025-08-20,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"18,43",6061,27,31,,,,,3391,31
2025-08-20,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"11,88",3863,24,49,,,1,,2191,50
2025-08-20,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"13,75",3901,25,24,,,,,2037,24
2025-08-20,BODYHOUSE_Engagment_IG_Ville_NÎMES,"15,48",4557,38,47,,,,,2428,47
2025-08-20,BODYHOUSE_Engagment_IG_Ville_SALAISE,"13,55",4250,37,18,,,1,,1870,19
2025-08-20,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"9,36",6445,117,10,1,,,,2889,11
2025-08-20,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"10,59",6144,182,14,,1,,1,2193,15
2025-08-20,BODYHOUSE_Engagment_META_Ville_LYON,"9,5",7934,133,30,1,,1,,4705,32
2025-08-20,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,11",4879,4,,,,,,18,0
2025-08-20,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,95",13243,16,1,,,,,559,1
2025-08-20,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,23",13307,19,4,,,,,,4
2025-08-20,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,92",4861,31,3,,,,,938,3
2025-08-20,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,45",8616,11,3,,,,,953,3
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"12,1",3127,173,9,,,,,950,9
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"9,83",2321,143,22,,,1,,896,23
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"9,23",1915,135,7,1,,2,,698,10
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"12,92",2710,144,20,,,2,,1015,22
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_LYON,"13,1",3217,290,38,,,1,,1365,39
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"9,73",2324,132,6,,,2,,780,8
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_SALAISE,"10,12",2899,121,6,,,,,881,6
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_VALENCE,"12,54",2580,131,22,,,1,,956,23
2025-08-20,BODYHOUSE_TRAFIC_IG_Ville_VILLEFRANCHE,"9,36",2325,155,11,,,,,849,11
2025-08-20,BODYHOUSE_Traffic_FB_ville_AVIGNON(NORD),"3,05",7491,33,,,,,,,0
2025-08-20,BODYHOUSE_Trafic_IG_National,"30,56",10643,1317,90,,1,1,1,4433,92
2025-08-21,BODYHOUSE_Conversion_Recrutement_Valence_Lyon_Nîmes,"2,96",916,121,4,,,,,509,4
2025-08-21,BODYHOUSE_Engagement_IG_Ville_AUBIERE,"19,1",6539,58,27,,,,,3595,27
2025-08-21,BODYHOUSE_Engagement_IG_Ville_BIGANOS,"12,53",4025,30,45,,,,,2068,45
2025-08-21,BODYHOUSE_Engagement_IG_Ville_VILLEFRANCHE,"12,52",3544,32,23,,,,,1813,23
2025-08-21,BODYHOUSE_Engagment_IG_Ville_CHAMBERY,"20,54",3657,33,10,,,,,781,10
2025-08-21,BODYHOUSE_Engagment_IG_Ville_NÎMES,"15,27",4376,49,37,,,,,2224,37
2025-08-21,BODYHOUSE_Engagment_IG_Ville_SAINTE-EULALIE,"21,81",6978,33,39,,,2,,5125,41
2025-08-21,BODYHOUSE_Engagment_IG_Ville_SALAISE,"13,49",3995,41,11,,,,,1709,11
2025-08-21,BODYHOUSE_Engagment_META_Ville_AVIGNON(SUD),"9,69",6488,146,17,,,,1,2977,17
2025-08-21,BODYHOUSE_Engagment_META_Ville_GRENOBLE,"10,72",5879,165,13,,,,1,2113,13
2025-08-21,BODYHOUSE_Engagment_META_Ville_LYON,"10,23",8150,153,21,,,,,4857,21
2025-08-21,BODYHOUSE_Engagment_META_Ville_Montelimar,"9,58",4798,218,7,,,,2,1501,7
2025-08-21,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(NORD),"3,12",4653,6,2,,,,,130,2
2025-08-21,BODYHOUSE_Notoriety_FB_Ville_AVIGNON(SUD),"9,56",12218,18,2,,,,1,755,2
2025-08-21,BODYHOUSE_Notoriety_FB_Ville_NÎMES,"6,14",12809,9,2,,,,,,2
2025-08-21,BODYHOUSE_Notoriety_META_Ville_SALAISE,"3,76",4442,27,4,,,,,824,4
2025-08-21,BODYHOUSE_Notoriety_META_Ville_VILLEFRANCHE,"6,21",8079,16,5,,,,,906,5
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_AUBIÈRE,"12,67",3234,178,15,,,1,,1067,16
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_AVIGNON (NORD&SUD),"9,88",2660,152,31,,,2,,1063,33
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_BIGANOS,"9,16",1794,147,8,,,,,666,8
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_CHAMBERY,"17,53",3315,203,4,1,,4,,1100,9
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_GRENOBLE,"13,51",3063,201,36,,,,,1228,36
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_LYON,"13,34",3642,357,56,,,1,,1519,57
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_MONTELIMAR,"17,03",2223,72,10,,,,,644,10
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_NÎMES,"9,16",2164,106,11,,,2,,683,13
2025-08-21,BODYHOUSE_TRAFIC_IG_Ville_SAINTE-EULALIE,"16,33",2300,79,1,,,,,630,1
